checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
3,0.2569530922366421,1,4,-0.7033070955442452,3,3,0.9184771676276685,0,2,1.0469866784197936,3,0.12788286796283044,1,1,1.0270789116578085,1,-0.4282895663715403,1,1,1
1,1.7503840448551617,1,7,0.04350508831073977,2,4,0.9184771676276685,3,0,1.0469866784197936,0,2.5905515770132093,1,1,1.0270789116578085,2,-0.4282895663715403,0,1,1
2,-0.738667542842371,0,0,-0.9436197014548667,2,2,0.9184771676276685,0,2,-1.6724592395536968,3,-0.8395941248783899,1,1,-0.7049259983890862,2,-0.4282895663715403,0,1,0
3,-0.738667542842371,3,4,-0.4917044027291403,2,3,0.9184771676276685,3,2,1.0469866784197936,0,0.3037877757521432,1,1,-0.7049259983890862,0,-0.4282895663715403,1,1,1
1,-0.738667542842371,3,3,-0.5852774528182318,2,0,-0.8701833340815202,0,0,0.1405047057619635,1,-0.4877843092997643,1,1,-0.7049259983890862,1,-0.4282895663715403,0,1,1
0,-0.07492045278969563,2,5,-0.22764409092469615,2,0,-0.8701833340815202,3,2,0.1405047057619635,0,-0.5757367631944207,0,1,1.0270789116578085,1,-0.4282895663715403,1,1,1
3,-0.738667542842371,3,2,-0.9046309305844119,2,3,0.9184771676276685,3,2,1.0469866784197936,0,0.479692683541456,0,1,-0.7049259983890862,3,2.3348689263480744,0,1,0
0,2.2481943623946683,1,3,0.646767706688141,2,0,-0.8701833340815202,0,2,0.1405047057619635,0,-0.4877843092997643,1,1,-0.7049259983890862,0,-0.4282895663715403,1,1,0
3,-0.9875727016121243,1,2,-0.7185481605208774,4,3,0.9184771676276685,0,2,1.0469866784197936,1,0.479692683541456,1,2,1.0270789116578085,3,-0.4282895663715403,0,1,1
1,1.2525737273156552,3,4,-0.506591024334223,2,2,0.9184771676276685,0,2,1.0469866784197936,0,-0.13597449372113873,1,1,-0.7049259983890862,1,-0.4282895663715403,1,1,0
0,-1.1535094741252931,3,6,-0.24642958961682437,2,0,-0.8701833340815202,3,1,-0.7659772668958666,3,-0.048022039826482336,1,1,-0.7049259983890862,1,-0.4282895663715403,0,1,1
2,-0.738667542842371,3,3,-0.6547483536419514,4,3,0.024146916773074168,0,2,1.0469866784197936,3,1.7110270380666455,1,1,-0.7049259983890862,0,-0.4282895663715403,1,1,1
0,-0.4897623840726178,2,7,-0.6235573369455876,3,0,0.024146916773074168,2,2,0.1405047057619635,1,2.238741761434584,2,1,1.0270789116578085,1,-0.4282895663715403,0,1,0
3,1.2525737273156552,1,9,2.7585413143805946,4,0,0.9184771676276685,3,2,-0.7659772668958666,0,-0.4877843092997643,1,1,-0.7049259983890862,0,-0.4282895663715403,1,1,1
3,-1.2364778603818776,3,6,-0.9758740482658794,2,0,0.024146916773074168,0,2,-1.6724592395536968,3,-0.5757367631944207,1,1,-0.7049259983890862,1,-0.4282895663715403,0,1,1
3,-0.738667542842371,4,3,-0.18156645262324952,2,3,-0.8701833340815202,3,2,1.0469866784197936,1,-0.13597449372113873,1,1,1.0270789116578085,1,-0.4282895663715403,0,1,1
3,0.2569530922366421,3,9,-0.21311191269116297,2,3,0.9184771676276685,3,2,1.0469866784197936,0,-0.048022039826482336,1,1,-0.7049259983890862,0,-0.4282895663715403,1,1,1
1,0.2569530922366421,3,4,0.5478780060258055,2,1,-0.8701833340815202,3,0,0.1405047057619635,1,-0.3998318554051079,1,1,-0.7049259983890862,1,-0.4282895663715403,1,1,0
3,0.2569530922366421,3,9,-0.20992192234721666,2,2,0.9184771676276685,0,2,-1.6724592395536968,2,-0.5757367631944207,1,1,-0.7049259983890862,0,-0.4282895663715403,1,1,1
1,-0.8216359290989554,1,4,0.22462565117257996,2,0,-0.8701833340815202,3,2,-0.7659772668958666,3,0.03993041406817406,1,2,1.0270789116578085,1,2.3348689263480744,0,1,1
1,-0.738667542842371,3,9,0.04066954133834306,2,3,0.024146916773074168,3,2,1.0469866784197936,2,-0.048022039826482336,1,0,-0.7049259983890862,1,-0.4282895663715403,1,1,0
1,-1.2364778603818776,3,1,-1.0379016382870576,2,2,0.9184771676276685,0,2,-1.6724592395536968,3,-0.7516416709837335,1,1,-0.7049259983890862,1,-0.4282895663715403,0,1,1
3,-0.2408572253028645,3,6,0.4688371341702471,2,2,0.024146916773074168,3,2,-0.7659772668958666,0,-0.3118794015104515,1,1,-0.7049259983890862,1,-0.4282895663715403,1,1,1
1,1.2525737273156552,3,3,0.12360929028094698,2,0,-1.7645135849361147,3,1,-0.7659772668958666,1,0.12788286796283044,1,1,-0.7049259983890862,1,2.3348689263480744,0,1,1
1,-0.4897623840726178,3,4,-0.5494786722917233,2,2,-0.8701833340815202,3,2,0.1405047057619635,3,0.03993041406817406,1,1,-0.7049259983890862,1,-0.4282895663715403,0,1,1
0,-0.738667542842371,3,3,-0.09012006276345544,2,2,0.024146916773074168,0,2,-1.6724592395536968,3,-0.13597449372113873,1,2,-0.7049259983890862,0,-0.4282895663715403,0,1,1
0,-0.738667542842371,3,8,-0.8922254125801763,4,3,0.9184771676276685,3,2,1.0469866784197936,1,0.21583532185748686,1,1,1.0270789116578085,1,-0.4282895663715403,0,1,1
3,-0.2408572253028645,3,0,-0.46831114020686737,2,1,0.9184771676276685,3,2,-1.6724592395536968,0,-0.13597449372113873,2,1,1.0270789116578085,1,-0.4282895663715403,1,1,1
1,0.2569530922366421,3,9,-0.12308329631756726,2,0,0.024146916773074168,3,1,1.0469866784197936,2,2.4146466692238966,0,1,-0.7049259983890862,1,2.3348689263480744,1,1,1
1,0.2569530922366421,2,6,-0.5714541613277979,2,2,0.9184771676276685,0,2,-0.7659772668958666,0,-0.5757367631944207,1,2,-0.7049259983890862,3,-0.4282895663715403,1,1,0
3,2.2481943623946683,2,6,1.4059854085473615,4,3,0.024146916773074168,3,2,0.1405047057619635,0,-0.3118794015104515,0,1,1.0270789116578085,1,2.3348689263480744,0,1,1
3,1.003668568545902,2,0,-0.17979423576550158,2,0,-0.8701833340815202,0,2,-0.7659772668958666,0,-0.8395941248783899,1,1,1.0270789116578085,1,-0.4282895663715403,1,1,1
3,0.2569530922366421,2,9,0.4989648207519622,2,1,0.024146916773074168,3,2,0.1405047057619635,0,-0.048022039826482336,1,1,1.0270789116578085,3,-0.4282895663715403,1,1,1
0,0.2569530922366421,3,6,-0.06353680989723623,0,2,0.024146916773074168,2,2,-0.7659772668958666,0,-1.1914039404570154,1,2,-0.7049259983890862,1,-0.4282895663715403,1,1,0
1,-1.2364778603818776,3,2,-1.0006850842743507,2,2,0.9184771676276685,0,2,1.0469866784197936,1,-1.103451486562359,1,1,-0.7049259983890862,1,-0.4282895663715403,0,1,0
1,-0.9875727016121243,3,4,-0.9276697497351353,2,0,0.9184771676276685,3,2,0.1405047057619635,0,-0.6636892170890771,1,1,-0.7049259983890862,3,-0.4282895663715403,0,1,0
3,-1.2364778603818776,3,8,-0.7206748207501751,4,4,0.9184771676276685,3,2,1.0469866784197936,1,0.03993041406817406,1,1,-0.7049259983890862,0,2.3348689263480744,1,1,1
0,-0.2408572253028645,1,6,-0.7181937171493279,2,0,0.9184771676276685,2,2,-0.7659772668958666,0,-0.22392694761579512,1,1,-0.7049259983890862,1,-0.4282895663715403,0,1,0
1,-0.2408572253028645,4,3,-0.05573905572314527,2,2,-1.7645135849361147,0,2,1.0469866784197936,1,-0.8395941248783899,1,2,-0.7049259983890862,1,-0.4282895663715403,0,1,0
3,1.5014788860854085,3,9,-0.2489106932176715,1,0,0.9184771676276685,3,2,1.0469866784197936,0,-1.0154990326677027,1,1,-0.7049259983890862,1,-0.4282895663715403,0,1,1
2,0.2569530922366421,3,6,0.666616535494918,2,1,0.9184771676276685,3,2,-0.7659772668958666,0,-0.9275465787730462,0,1,-0.7049259983890862,1,-0.4282895663715403,0,1,1
0,-0.738667542842371,3,0,-0.7919179384316425,0,1,0.024146916773074168,3,2,1.0469866784197936,3,0.3037877757521432,1,1,-0.7049259983890862,3,-0.4282895663715403,0,1,1
1,-0.4897623840726178,1,3,-0.6356084115782735,2,3,0.9184771676276685,3,2,1.0469866784197936,0,0.7435500452254252,1,1,1.0270789116578085,1,2.3348689263480744,1,1,1
0,-0.738667542842371,1,6,0.10695045181811628,2,0,-1.7645135849361147,0,2,-1.6724592395536968,3,-1.103451486562359,1,1,-0.7049259983890862,3,-0.4282895663715403,0,1,1
0,0.2569530922366421,3,4,-0.7337892254975098,2,2,0.9184771676276685,3,2,-1.6724592395536968,1,-0.8395941248783899,1,1,-0.7049259983890862,1,-0.4282895663715403,0,1,1
1,0.7547634097761486,3,3,0.12431817702404616,3,3,0.9184771676276685,0,2,1.0469866784197936,1,1.8869319458559584,1,2,1.0270789116578085,1,-0.4282895663715403,1,1,1
3,-0.4897623840726178,2,3,-0.8192100780409609,3,1,0.024146916773074168,0,2,-0.7659772668958666,1,-0.4877843092997643,1,1,1.0270789116578085,1,-0.4282895663715403,0,1,1
3,-0.738667542842371,1,4,-0.7472580736163943,1,0,0.9184771676276685,3,2,1.0469866784197936,3,0.7435500452254252,1,1,-0.7049259983890862,1,-0.4282895663715403,1,1,1
0,-1.2364778603818776,2,4,-0.7309536785251132,2,4,0.9184771676276685,3,2,1.0469866784197936,1,1.0074074069093943,1,1,-0.7049259983890862,0,-0.4282895663715403,1,1,0
3,-0.738667542842371,3,6,-0.06885346047048008,2,0,-0.8701833340815202,3,2,1.0469866784197936,0,1.4471696763826765,1,1,-0.7049259983890862,1,-0.4282895663715403,1,1,1
3,0.2569530922366421,3,4,0.17216803218324073,2,3,0.9184771676276685,0,0,1.0469866784197936,2,2.3266942153292405,1,0,-0.7049259983890862,1,-0.4282895663715403,1,1,1
3,-0.9046043153555399,3,4,-0.6568750138712489,0,0,0.024146916773074168,3,2,-0.7659772668958666,3,-0.048022039826482336,1,2,-0.7049259983890862,3,-0.4282895663715403,0,0,1
3,-1.2364778603818776,3,4,0.08745606638288886,2,0,-0.8701833340815202,3,1,0.1405047057619635,1,-0.8395941248783899,1,2,-0.7049259983890862,1,-0.4282895663715403,0,1,1
3,-0.738667542842371,1,6,-0.4739822341516608,2,3,-0.8701833340815202,3,2,-0.7659772668958666,2,-0.8395941248783899,1,1,1.0270789116578085,1,-0.4282895663715403,0,1,1
0,0.5058582510063954,4,0,1.788784249820918,2,3,-0.8701833340815202,0,2,1.0469866784197936,2,0.5676451374361124,1,0,1.0270789116578085,0,-0.4282895663715403,1,1,0
3,-1.2364778603818776,1,6,-0.7210292641217246,0,0,-1.7645135849361147,0,2,-1.6724592395536968,1,-0.7516416709837335,1,1,1.0270789116578085,1,-0.4282895663715403,0,1,1
0,-1.2364778603818776,3,6,-1.0290405539983178,4,3,0.9184771676276685,3,2,1.0469866784197936,1,0.21583532185748686,1,1,-0.7049259983890862,1,-0.4282895663715403,0,1,1
1,-0.738667542842371,1,4,-0.407346880300338,2,0,0.024146916773074168,3,2,-0.7659772668958666,3,0.3037877757521432,1,2,1.0270789116578085,3,2.3348689263480744,0,0,1
1,0.2569530922366421,3,3,-0.09756337356599681,4,0,-0.8701833340815202,2,2,1.0469866784197936,0,-1.3673088482463283,1,1,-0.7049259983890862,1,-0.4282895663715403,0,1,0
0,1.2525737273156552,3,3,2.0425657038504244,0,2,0.9184771676276685,3,0,-1.6724592395536968,2,-0.5757367631944207,1,2,-0.7049259983890862,0,-0.4282895663715403,1,1,0
3,0.2569530922366421,1,3,-0.5976829708224675,2,1,0.9184771676276685,3,2,0.1405047057619635,1,0.3917402296467996,1,1,1.0270789116578085,1,-0.4282895663715403,0,1,1
0,-0.2408572253028645,3,6,-0.6983448883425509,2,3,0.9184771676276685,2,1,-0.7659772668958666,3,-0.3118794015104515,1,1,-0.7049259983890862,3,-0.4282895663715403,0,1,1
2,-1.2364778603818776,1,4,-0.6905471341684599,0,3,-0.8701833340815202,1,2,1.0469866784197936,0,-0.6636892170890771,1,1,1.0270789116578085,1,2.3348689263480744,1,1,1
1,0.2569530922366421,3,4,-0.05254906537919896,2,2,0.9184771676276685,0,2,-1.6724592395536968,1,-0.7516416709837335,1,1,-0.7049259983890862,1,-0.4282895663715403,0,1,0
1,1.2525737273156552,3,9,0.7874817251933279,2,3,-0.8701833340815202,3,2,1.0469866784197936,2,0.5676451374361124,1,0,-0.7049259983890862,1,2.3348689263480744,0,1,1
2,-0.9875727016121243,3,6,-0.760372478363729,0,3,-0.8701833340815202,1,2,1.0469866784197936,3,1.1833123146987072,1,1,-0.7049259983890862,1,-0.4282895663715403,0,1,1
0,0.2569530922366421,1,6,-0.728472574924266,0,2,0.9184771676276685,3,2,1.0469866784197936,2,0.21583532185748686,0,1,1.0270789116578085,1,2.3348689263480744,0,1,0
1,0.2569530922366421,3,4,-0.7316625652682123,2,2,0.9184771676276685,0,2,1.0469866784197936,1,-1.0154990326677027,1,2,-0.7049259983890862,1,-0.4282895663715403,0,1,0
3,-0.9046043153555399,3,4,-0.6955093413701542,4,0,0.9184771676276685,3,1,1.0469866784197936,1,-0.7516416709837335,1,1,-0.7049259983890862,3,-0.4282895663715403,0,1,0
2,-0.4897623840726178,1,9,-0.3229893578715357,1,0,-0.8701833340815202,3,2,-0.7659772668958666,0,0.03993041406817406,1,1,-0.7049259983890862,1,-0.4282895663715403,1,1,1
0,-0.4897623840726178,0,4,1.2684613803861209,0,4,-1.7645135849361147,3,2,-0.7659772668958666,1,-0.13597449372113873,1,1,-0.7049259983890862,0,2.3348689263480744,1,1,0
3,0.2569530922366421,3,6,-0.6586472307289969,2,0,0.9184771676276685,2,2,-0.7659772668958666,1,-0.6636892170890771,1,1,-0.7049259983890862,1,-0.4282895663715403,0,1,1
3,1.5014788860854085,3,9,1.8844839601393073,0,3,0.9184771676276685,3,2,-0.7659772668958666,0,0.8315024991200816,1,1,-0.7049259983890862,0,-0.4282895663715403,1,1,1
1,-0.738667542842371,3,4,-0.8904531957224283,2,1,0.9184771676276685,3,2,-0.7659772668958666,3,-0.8395941248783899,1,1,-0.7049259983890862,1,-0.4282895663715403,0,1,0
3,1.2525737273156552,3,9,0.5014459243528093,2,0,-0.8701833340815202,3,2,-0.7659772668958666,2,-0.3118794015104515,1,0,-0.7049259983890862,0,-0.4282895663715403,1,1,1
2,-0.4897623840726178,3,0,-0.20708637537481994,2,1,-0.8701833340815202,3,2,1.0469866784197936,1,-0.8395941248783899,1,2,-0.7049259983890862,1,-0.4282895663715403,1,1,1
0,-0.738667542842371,2,6,-0.952126342372057,2,0,0.9184771676276685,2,0,1.0469866784197936,3,-1.3673088482463283,1,2,1.0270789116578085,1,-0.4282895663715403,0,1,1
3,0.2569530922366421,3,4,-0.36020591188424256,4,2,0.9184771676276685,3,2,-1.6724592395536968,1,1.6230745841719891,1,1,-0.7049259983890862,1,-0.4282895663715403,0,1,1
1,-1.2364778603818776,1,4,-0.9436197014548667,2,1,0.9184771676276685,0,2,0.1405047057619635,1,0.12788286796283044,1,1,1.0270789116578085,1,-0.4282895663715403,0,0,1
1,-1.2364778603818776,1,4,-0.6770782860495755,2,2,-0.8701833340815202,3,2,1.0469866784197936,3,0.3917402296467996,1,1,-0.7049259983890862,3,2.3348689263480744,0,0,1
3,1.2525737273156552,1,3,1.366642194305357,2,2,-0.8701833340815202,0,2,1.0469866784197936,1,-1.103451486562359,1,2,1.0270789116578085,1,-0.4282895663715403,1,1,0
1,-1.2364778603818776,3,4,-0.7330803387544107,0,3,0.024146916773074168,3,2,-0.7659772668958666,1,0.6555975913307688,1,1,-0.7049259983890862,1,-0.4282895663715403,1,1,1
3,-1.2364778603818776,1,6,-0.9113653546438542,4,3,0.9184771676276685,3,2,1.0469866784197936,2,0.03993041406817406,1,0,1.0270789116578085,1,-0.4282895663715403,0,1,1
3,0.2569530922366421,1,7,0.7924439323950222,2,3,0.024146916773074168,3,2,1.0469866784197936,2,0.7435500452254252,1,0,1.0270789116578085,1,-0.4282895663715403,0,1,1
1,-0.2408572253028645,3,6,-0.02880135948537647,2,0,-0.8701833340815202,0,2,-0.7659772668958666,3,-1.0154990326677027,1,1,-0.7049259983890862,1,-0.4282895663715403,0,1,0
1,2.2481943623946683,4,3,1.3638066473329604,2,0,0.024146916773074168,3,2,1.0469866784197936,2,1.5351221302773328,1,0,1.0270789116578085,1,2.3348689263480744,0,1,0
3,0.2569530922366421,3,9,0.07682276523640118,0,1,0.024146916773074168,0,2,1.0469866784197936,0,-1.103451486562359,1,1,-0.7049259983890862,1,-0.4282895663715403,0,1,1
0,-0.2408572253028645,3,6,-0.7649802421938737,2,0,0.9184771676276685,0,1,1.0469866784197936,3,-0.8395941248783899,1,1,-0.7049259983890862,3,2.3348689263480744,0,1,1
0,0.42288986474981094,3,9,1.6640201830354626,2,2,-0.8701833340815202,3,2,0.1405047057619635,0,-0.4877843092997643,1,1,1.0270789116578085,1,-0.4282895663715403,0,1,1
3,-0.4897623840726178,1,2,-0.6164684695145958,0,0,0.9184771676276685,0,2,0.1405047057619635,0,-0.3998318554051079,1,1,-0.7049259983890862,1,-0.4282895663715403,0,1,1
3,-1.4024146328950464,1,6,-0.6267473272895339,2,1,-0.8701833340815202,3,2,-1.6724592395536968,3,0.5676451374361124,1,1,1.0270789116578085,3,2.3348689263480744,0,1,1
1,1.2525737273156552,3,6,-0.3435470734214119,2,0,0.9184771676276685,1,2,1.0469866784197936,0,-0.3998318554051079,1,2,-0.7049259983890862,1,-0.4282895663715403,0,1,0
1,-1.2364778603818776,3,4,-0.9248342027627385,2,2,0.024146916773074168,3,2,1.0469866784197936,3,0.479692683541456,1,1,-0.7049259983890862,3,2.3348689263480744,1,1,1
0,1.2525737273156552,3,2,-0.35382593119635,2,1,0.024146916773074168,3,2,-1.6724592395536968,0,-0.3118794015104515,1,1,1.0270789116578085,1,2.3348689263480744,0,1,1
0,-0.4897623840726178,3,4,-0.22693520418159696,0,0,-0.8701833340815202,0,2,1.0469866784197936,0,-0.6636892170890771,1,2,1.0270789116578085,1,-0.4282895663715403,1,1,0
3,-0.738667542842371,2,9,-0.6267473272895339,2,0,0.9184771676276685,2,2,1.0469866784197936,3,0.479692683541456,1,2,-0.7049259983890862,1,-0.4282895663715403,0,1,1
3,0.2569530922366421,3,6,-0.694800454627055,0,1,0.9184771676276685,2,2,0.1405047057619635,1,-0.8395941248783899,1,1,-0.7049259983890862,1,-0.4282895663715403,1,1,1
3,0.2569530922366421,3,6,-0.058929046067091574,4,2,0.9184771676276685,3,2,-0.7659772668958666,0,-0.9275465787730462,1,1,1.0270789116578085,1,-0.4282895663715403,0,1,1
2,0.008047933466888799,1,2,-0.33752153610506885,2,2,-0.8701833340815202,1,2,-1.6724592395536968,0,-0.22392694761579512,1,2,-0.7049259983890862,1,-0.4282895663715403,0,1,0
1,-1.2364778603818776,3,4,-0.6724705222194308,4,4,0.9184771676276685,0,2,0.1405047057619635,1,3.4700761159597735,1,1,-0.7049259983890862,0,-0.4282895663715403,1,1,1
0,-0.2408572253028645,1,3,0.12077374330855027,2,3,0.024146916773074168,0,2,1.0469866784197936,1,0.12788286796283044,1,1,-0.7049259983890862,1,-0.4282895663715403,1,1,1
1,2.2481943623946683,3,4,1.592068178610896,2,3,0.9184771676276685,3,2,1.0469866784197936,2,0.5676451374361124,0,0,-0.7049259983890862,0,-0.4282895663715403,0,1,0
2,-0.2408572253028645,3,3,-0.07877787487386859,2,2,-1.7645135849361147,0,2,-1.6724592395536968,1,0.8315024991200816,2,1,-0.7049259983890862,3,-0.4282895663715403,0,1,1
0,-0.738667542842371,3,6,-0.6157595827714966,2,2,-1.7645135849361147,2,2,-1.6724592395536968,3,-1.103451486562359,1,2,-0.7049259983890862,1,-0.4282895663715403,0,1,0
3,0.2569530922366421,2,4,-0.439246783739801,2,3,0.9184771676276685,3,2,1.0469866784197936,2,2.1507893075399274,1,0,1.0270789116578085,1,-0.4282895663715403,1,1,1
1,0.7547634097761486,3,3,1.091239694611326,4,3,0.9184771676276685,3,2,1.0469866784197936,1,-0.3998318554051079,1,1,-0.7049259983890862,1,-0.4282895663715403,0,1,0
2,-0.2408572253028645,3,3,-0.14434989861054262,2,0,-0.8701833340815202,3,2,-1.6724592395536968,3,-0.13597449372113873,1,1,-0.7049259983890862,3,2.3348689263480744,0,1,0
3,-0.738667542842371,1,4,-0.714649283433832,2,3,0.9184771676276685,3,2,1.0469866784197936,3,2.238741761434584,1,1,1.0270789116578085,3,-0.4282895663715403,0,1,1
1,0.2569530922366421,2,4,-0.6870027004529641,2,4,0.9184771676276685,3,2,-0.7659772668958666,3,0.6555975913307688,1,0,1.0270789116578085,1,2.3348689263480744,0,1,0
3,0.2569530922366421,1,4,-0.4427912174552969,2,0,0.9184771676276685,0,2,1.0469866784197936,0,0.12788286796283044,1,1,-0.7049259983890862,1,-0.4282895663715403,1,1,1
3,0.2569530922366421,3,6,-0.609379602083604,2,1,0.024146916773074168,3,2,-1.6724592395536968,0,-0.3118794015104515,0,1,-0.7049259983890862,1,2.3348689263480744,0,1,1
1,-0.738667542842371,0,6,-0.9375941641385238,2,0,0.9184771676276685,0,2,1.0469866784197936,3,-1.0154990326677027,0,1,-0.7049259983890862,3,-0.4282895663715403,0,1,0
3,2.2481943623946683,1,9,1.9801836704576965,4,1,-0.8701833340815202,3,2,-1.6724592395536968,2,-0.048022039826482336,1,0,1.0270789116578085,1,-0.4282895663715403,1,1,1
3,-0.738667542842371,1,7,-0.8064501166651756,4,1,0.9184771676276685,0,2,1.0469866784197936,3,-1.103451486562359,1,1,1.0270789116578085,1,-0.4282895663715403,0,1,1
3,-1.2364778603818776,0,6,-0.5391998145167852,1,3,-0.8701833340815202,3,2,1.0469866784197936,1,0.8315024991200816,0,1,-0.7049259983890862,3,2.3348689263480744,0,1,1
1,2.2481943623946683,3,6,1.3212734427470096,2,1,-1.7645135849361147,2,1,-1.6724592395536968,3,-0.13597449372113873,1,1,1.0270789116578085,1,-0.4282895663715403,1,1,0
0,-0.738667542842371,1,4,-0.45236118848713586,0,2,0.9184771676276685,3,2,-1.6724592395536968,0,-0.7516416709837335,1,1,-0.7049259983890862,1,-0.4282895663715403,0,1,1
0,-0.9875727016121243,3,2,-0.734498112240609,2,1,0.9184771676276685,0,2,1.0469866784197936,1,2.7664564848025224,1,1,1.0270789116578085,0,-0.4282895663715403,1,1,1
0,-0.738667542842371,3,6,-0.6877115871960632,2,2,-0.8701833340815202,3,2,-1.6724592395536968,0,-1.1914039404570154,2,1,-0.7049259983890862,1,-0.4282895663715403,0,1,0
0,-0.2408572253028645,4,4,-0.35205371433860205,0,2,0.024146916773074168,0,2,0.1405047057619635,0,-0.6636892170890771,1,1,1.0270789116578085,1,-0.4282895663715403,0,1,0
3,0.008047933466888799,4,4,0.6138044731340292,4,0,-1.7645135849361147,0,2,1.0469866784197936,1,-0.5757367631944207,0,1,1.0270789116578085,1,-0.4282895663715403,1,1,0
1,0.2569530922366421,0,3,0.0995071410155749,2,1,0.024146916773074168,3,2,1.0469866784197936,0,-0.7516416709837335,0,1,-0.7049259983890862,1,-0.4282895663715403,0,1,0
0,-0.2408572253028645,1,3,-0.4761088943809583,2,2,-0.8701833340815202,3,2,-0.7659772668958666,3,-0.3998318554051079,1,1,1.0270789116578085,3,-0.4282895663715403,0,1,0
1,0.2569530922366421,3,9,-0.10890556145558368,4,3,0.9184771676276685,3,2,1.0469866784197936,2,1.1833123146987072,0,0,-0.7049259983890862,1,2.3348689263480744,1,1,1
1,0.2569530922366421,0,6,-0.6115062623129015,2,1,0.9184771676276685,3,1,1.0469866784197936,0,-1.0154990326677027,0,2,-0.7049259983890862,3,-0.4282895663715403,0,1,0
2,-1.2364778603818776,2,6,-0.9173908919601972,2,2,-0.8701833340815202,0,2,-1.6724592395536968,1,-0.5757367631944207,0,1,-0.7049259983890862,1,-0.4282895663715403,0,1,1
0,1.2525737273156552,3,4,3.2317232153992967,4,0,-1.7645135849361147,3,2,1.0469866784197936,2,0.12788286796283044,1,0,-0.7049259983890862,1,-0.4282895663715403,1,1,0
0,0.2569530922366421,2,0,0.5106614520130986,4,0,0.9184771676276685,3,2,-0.7659772668958666,1,0.12788286796283044,0,1,1.0270789116578085,0,-0.4282895663715403,1,1,1
0,0.2569530922366421,2,6,-0.6090251587120543,0,1,0.024146916773074168,0,2,-0.7659772668958666,1,-1.103451486562359,1,2,1.0270789116578085,1,-0.4282895663715403,1,1,1
1,-0.738667542842371,3,4,-0.67317940896253,2,1,-0.8701833340815202,1,2,0.1405047057619635,0,0.03993041406817406,1,1,-0.7049259983890862,1,-0.4282895663715403,0,1,0
3,0.2569530922366421,1,6,-0.2457207028737252,3,3,-0.8701833340815202,3,2,-0.7659772668958666,0,-0.13597449372113873,1,1,-0.7049259983890862,1,-0.4282895663715403,0,1,1
0,2.2481943623946683,3,6,0.2508544606672496,4,1,0.9184771676276685,3,2,-1.6724592395536968,0,0.479692683541456,1,1,1.0270789116578085,1,2.3348689263480744,1,1,1
1,2.2481943623946683,3,6,1.2358525902035586,2,0,0.024146916773074168,0,2,-0.7659772668958666,0,-0.3998318554051079,1,1,-0.7049259983890862,1,-0.4282895663715403,1,1,0
1,0.2569530922366421,3,3,-0.013205851137194536,2,2,0.9184771676276685,0,2,1.0469866784197936,3,-1.103451486562359,1,2,-0.7049259983890862,3,-0.4282895663715403,1,1,0
3,0.7547634097761486,1,6,0.9508801194776887,2,1,0.024146916773074168,3,0,-0.7659772668958666,0,0.21583532185748686,1,1,-0.7049259983890862,1,-0.4282895663715403,0,1,1
3,0.2569530922366421,3,9,0.7662151229003527,4,4,-0.8701833340815202,0,2,1.0469866784197936,1,-0.8395941248783899,1,2,-0.7049259983890862,0,-0.4282895663715403,1,1,1
1,-0.4897623840726178,3,0,-0.8737943572595976,2,0,0.9184771676276685,0,2,1.0469866784197936,1,-1.1914039404570154,1,1,-0.7049259983890862,3,-0.4282895663715403,0,1,1
0,-0.9875727016121243,3,6,-0.775967986711911,2,3,0.9184771676276685,3,2,1.0469866784197936,0,-0.7516416709837335,1,1,1.0270789116578085,3,-0.4282895663715403,0,1,1
3,-0.4897623840726178,1,3,-0.1712875948483114,2,1,-0.8701833340815202,0,0,0.1405047057619635,0,-1.0154990326677027,0,1,1.0270789116578085,1,-0.4282895663715403,0,1,1
0,-0.738667542842371,3,6,-0.12095663608826972,2,1,-0.8701833340815202,0,2,-1.6724592395536968,3,-0.7516416709837335,1,1,-0.7049259983890862,1,-0.4282895663715403,0,1,1
3,0.2569530922366421,1,2,-0.47646333775250793,4,0,0.024146916773074168,0,2,-0.7659772668958666,0,-0.22392694761579512,1,1,1.0270789116578085,1,-0.4282895663715403,1,1,1
0,1.2525737273156552,1,4,-0.15994540695872456,2,2,0.9184771676276685,1,2,1.0469866784197936,0,-0.7516416709837335,1,1,1.0270789116578085,1,-0.4282895663715403,0,1,0
3,0.2569530922366421,3,8,-0.8273622755866015,2,2,0.9184771676276685,2,2,0.1405047057619635,0,-0.7516416709837335,1,1,1.0270789116578085,3,-0.4282895663715403,0,1,1
0,-0.2408572253028645,1,4,-0.7851835143722004,2,3,0.024146916773074168,3,1,0.1405047057619635,3,-0.4877843092997643,0,1,1.0270789116578085,1,-0.4282895663715403,0,1,0
0,-0.738667542842371,1,4,-0.05219462200764937,2,2,-1.7645135849361147,3,2,0.1405047057619635,3,1.1833123146987072,0,1,1.0270789116578085,3,2.3348689263480744,0,1,1
3,-0.9875727016121243,3,3,-0.6675083150177367,2,0,0.9184771676276685,0,2,-0.7659772668958666,3,-0.8395941248783899,1,2,-0.7049259983890862,1,-0.4282895663715403,0,1,1
